# perft_suite_960_mid.txt - Chess960 MIDGAME positions where castling is legal.
#
#   ./perft --make all -d 4 -f perft_suite_960_mid.txt
#   ./perft --check --nobulk --make all -d 3 -f perft_suite_960_mid.txt
#
# perft_suite_960.txt holds the 960 START positions, and they are nearly useless for castling:
# it is not even reachable in the four plies that suite runs. These are positions where the back
# rank has opened up, king and rooks are still home, and castling is legal RIGHT NOW - including
# the cases where the rook's castling destination is its own square.
#
# Generated by walking random legal moves with STOCKFISH (not libchess, so the positions do not
# depend on the generator under test), keeping only positions where some legal move is the king
# moving onto one of its own rooks. Counts from Stockfish under UCI_Chess960.
#
# Two batches from different seeds, 900 positions. The first found both defects below; the
# second was generated afterwards, independently, and passed clean - which is the evidence that
# the fixes are complete rather than merely fitted to the cases that exposed them.
#
# Defect 1 (move generation): castling legality tested the king's path against attacks computed
# with the castling ROOK STILL IN PLACE. In Chess960 the rook can have an enemy slider behind it
# on the back rank - white king d1, white rook b1, BLACK QUEEN a1 - so castling queenside vacates
# b1 and the queen then attacks c1. libchess generated d1b1; Stockfish did not. Standard chess
# cannot produce this, because the queenside rook starts on a1 with nothing behind it.
#
# Defect 2 (make/unmake): undo_move() restored the castling rook to its source before clearing
# its destination, and in Chess960 those can be the same square. See perft_suite_960.txt.
nnrk1br1/pp1b2pq/3p3p/2p1pP2/2P1P3/PN3P2/1PRPK2P/1N2BBRQ b gc - 4 9 ;D1 29 ;D2 902 ;D3 26218 ;D4 836108
n1rbbkr1/p3pp1p/1npp2p1/4q3/p4PPB/1N6/1PPPP1QP/N1RB1KR1 w GCgc - 0 12 ;D1 32 ;D2 1263 ;D3 39684 ;D4 1475733
nbq1rrb1/ppp2kp1/N2p3p/4pp2/Q3P3/3P1P2/PP1P1RPP/1B1RK1BN w D - 4 10 ;D1 33 ;D2 690 ;D3 23079 ;D4 542997
rbnnb1kr/1ppp1pqp/4p3/p5p1/1P3P1P/2PPP3/P4QP1/RBNNB1KR b HAha - 2 7 ;D1 33 ;D2 984 ;D3 33518 ;D4 1031055
r1kr3n/pp2pb1p/3b2p1/1qpp1p2/P6P/3PRQ2/1PPRPP2/1BK1N1BN b da - 4 13 ;D1 41 ;D2 1063 ;D3 40550 ;D4 1184601
rb1qknbr/1pppppp1/7p/p1B5/1n2N3/2N2P2/PPPPP1PP/RBQ1K2R w HAha - 0 6 ;D1 36 ;D2 954 ;D3 32574 ;D4 890663
r1n2krb/qp2ppp1/4n2p/2pp4/b4P1P/2BPP3/PPP3P1/RQNN1KRB w GAga - 0 8 ;D1 24 ;D2 671 ;D3 16853 ;D4 514080
brk1nbr1/pppppppq/2n4p/8/1P5P/5P2/PKPPP1P1/BR1NNBRQ b gb - 2 4 ;D1 29 ;D2 669 ;D3 20157 ;D4 492182
nr2nkrq/p1bb4/1p2p3/2p2ppp/2p1P2P/PP1PK3/4BPP1/NRB1N1RQ b gb - 1 12 ;D1 42 ;D2 1078 ;D3 44089 ;D4 1152903
1qrnkbrn/2ppp1pp/p1b5/1P3p2/5P2/2N5/1PPPP1PP/BQR1KBRN w GCgc - 0 7 ;D1 25 ;D2 695 ;D3 17513 ;D4 510795
nr2Bb1k/4p2p/1pp1nPq1/p2NP1p1/1P1P4/6P1/P1P4P/NQR1B1KR w HC - 1 18 ;D1 32 ;D2 1067 ;D3 35944 ;D4 1151546
bqr1nkrn/ppp2p2/6pp/3pp1b1/3P4/2P4P/PPQ1PPP1/B1RBNKRN b GCgc - 3 6 ;D1 27 ;D2 695 ;D3 18706 ;D4 526799
nr1bb1rq/pppppk2/3n1p2/6Pp/P2P2P1/1N5P/1PP1P3/N1RBBKRQ w G - 1 9 ;D1 33 ;D2 926 ;D3 31054 ;D4 905524
bnrb1qkr/2pp1ppp/p7/1p1np3/5P2/1P4PP/P1PPP1Q1/BNRBN1KR w HChc - 0 6 ;D1 32 ;D2 1042 ;D3 33719 ;D4 1122416
bqnnrkrb/pp1pp2p/2p2pp1/8/2P1P2P/2N5/PP1P1PP1/BQN1RKRB b GEge - 1 4 ;D1 28 ;D2 782 ;D3 23103 ;D4 654830
bbnrqk1r/1pppppp1/p6p/3N4/P7/8/BPPPPPnP/B1NRQ1KR w HD - 0 7 ;D1 30 ;D2 720 ;D3 21657 ;D4 547723
b1q1rkrb/pppppp1p/n4np1/8/1P3P2/Q7/P1PPP1PP/BN1RNKRB w GDg - 0 5 ;D1 35 ;D2 867 ;D3 30525 ;D4 814987
1bbr1kr1/2pppppp/p1q1n3/1p3n2/P4B2/1PPP3N/4PPPP/QB1RKN1R w D - 3 9 ;D1 34 ;D2 1218 ;D3 39899 ;D4 1467027
2bk2rb/prp2p1n/3p2p1/Pp1N1q1p/4p3/RPPPPPP1/7P/1NK1QR1B b g - 0 17 ;D1 37 ;D2 1137 ;D3 42340 ;D4 1338378
r2k3r/pq1pp3/1np4b/2BnP1pp/p4PpP/1P1b4/2P1BK2/RQN1N2R b ha - 3 17 ;D1 43 ;D2 1643 ;D3 65693 ;D4 2494138
nrk1rbbq/pp2p1p1/4n2p/2pp1p2/8/P1PPP3/BP3PPP/NRKNR1BQ b EBeb - 0 6 ;D1 25 ;D2 526 ;D3 13733 ;D4 302796
nbrn1krq/p1p1pppp/1p6/3p4/b3N3/3P4/PPP1PPPP/NBR1BKRQ w GCgc - 0 4 ;D1 27 ;D2 691 ;D3 19222 ;D4 493995
1brk1r2/p1pp2pq/1pPn2np/4pp2/P7/4BN2/B1PPPPPP/2RK1RQN w FCfc - 4 11 ;D1 34 ;D2 903 ;D3 30461 ;D4 808389
qr1bk1nr/2p1p3/pp1p1ppp/5P2/2P3P1/PP2NN1P/2RP4/BQ1BK2R w Hh - 0 13 ;D1 37 ;D2 825 ;D3 29978 ;D4 708424
bqrknbr1/ppp1p1p1/8/3p1p1p/PP3n1P/5NP1/2PPP3/BQRK1BRN b GCgc - 0 6 ;D1 22 ;D2 646 ;D3 15233 ;D4 463454
bbnr1k1r/ppppp1pp/7n/3q4/5p1P/PNQPP2N/1PP2PP1/BB1R1K1R b HDhd - 2 7 ;D1 44 ;D2 1622 ;D3 62933 ;D4 2287778
nr1kbb1q/p1ppp1rp/6p1/8/6P1/4p3/PPPPPP1P/1RK1BBRQ w GB - 0 7 ;D1 29 ;D2 728 ;D3 21535 ;D4 577840
brn1n1r1/pppqp1k1/1N3p1p/6p1/1P1p4/P4P2/1bPPP1PP/1R1QNKRB w GB - 2 9 ;D1 25 ;D2 887 ;D3 22180 ;D4 792197
n1rknrbq/1p2p1pp/p1p2p2/3p4/2P1Pb2/P4P2/1P1P1BPP/NBRKNR1Q w FCfc - 0 6 ;D1 35 ;D2 1218 ;D3 40893 ;D4 1366221
n2rqk1r/ppnpp3/5pp1/2P5/2b2b1P/2P2Q2/PP2PNP1/NBR1K1BR b h - 0 11 ;D1 46 ;D2 1815 ;D3 78768 ;D4 3097319
1b2rkbr/1pp1pp1p/1nn3p1/p7/P2PB1P1/1P1q1P1P/3PPK2/N1QNR1BR b he - 2 11 ;D1 36 ;D2 995 ;D3 34857 ;D4 1034280
1brkr1bq/pp1ppp1p/1np1n3/6p1/8/1NP3N1/PPBPPPPP/2RKR1BQ w ECec - 0 5 ;D1 29 ;D2 987 ;D3 29708 ;D4 1030324
bbr2krq/1p1pp1n1/1np2p1p/p2P2pP/8/2PN4/PP2PPP1/BB1RNRKQ b g - 0 11 ;D1 29 ;D2 725 ;D3 21199 ;D4 597638
b2nk2r/pp1pp3/n1r4p/2pNbP1p/P2P4/3KN1q1/1PP2PP1/B1R2BQ1 b h - 1 16 ;D1 45 ;D2 1251 ;D3 51797 ;D4 1471506
1q2n1br/rp1pppp1/1kp4p/p3Pn1N/Q1P3P1/P3b3/BP1P1P1P/R1K2NBR w HA - 6 15 ;D1 32 ;D2 862 ;D3 26920 ;D4 732195
b1rk1rqb/ppp1pppp/n7/3p4/P2Qn3/N3PP2/1PPP2PP/B1RKNR1B b FCfc - 2 5 ;D1 28 ;D2 871 ;D3 23780 ;D4 764855
qnrkr1bn/1ppp1p2/p7/P1b1P1pp/8/7N/1PPPP1PP/QNRKRBB1 w ECec - 0 7 ;D1 24 ;D2 696 ;D3 18697 ;D4 531002
rk2bnrq/b2pp3/6p1/p4N1p/nB1p4/P1p4P/1PK1PPP1/R1NBR1Q1 b ga - 2 14 ;D1 28 ;D2 904 ;D3 26186 ;D4 816070
bbrk1nqr/p1pp1pp1/1p1np3/7p/P1P3P1/5P2/1PRPP2P/BB1KNNQR b Hhc - 1 5 ;D1 31 ;D2 869 ;D3 27309 ;D4 828877
bnr1nkrb/ppppq1pp/8/4pp2/1P6/5N2/P1PPPPPP/BNRQ1KRB w GCgc - 2 4 ;D1 27 ;D2 810 ;D3 22227 ;D4 697419
brk2b2/1pprpppq/5n2/pBPpP2p/P2N4/4n3/1P1P1PPP/BRK1R1NQ w Bb - 2 10 ;D1 36 ;D2 1034 ;D3 33501 ;D4 953049
r1knbbrq/pppp1pp1/4p3/3n3p/P5P1/1P2NP2/2PPP2P/NRK1BBRQ w GBg - 1 6 ;D1 28 ;D2 855 ;D3 23465 ;D4 734235
bb1r1n1r/1pp3pp/1k1p1pn1/p6P/3PP1NR/1PP5/PQ1N4/BB1RK3 w D - 6 18 ;D1 30 ;D2 610 ;D3 19354 ;D4 423638
1rnb1rkq/pbn1pppp/2pp4/1p4P1/1P6/P5QP/2PPPP2/NRNBBKR1 w GB - 1 8 ;D1 33 ;D2 695 ;D3 23408 ;D4 519057
2rbrnnq/1kpp2pp/5p2/pP2p3/4N1PN/R1PPB3/BP2PP1P/1K2R3 w E - 2 17 ;D1 46 ;D2 933 ;D3 41750 ;D4 912182
br1bknrq/p2p3p/1np5/1Q3ppN/P5P1/5P2/1P1PP2P/BRrBK1R1 w G - 0 15 ;D1 35 ;D2 1167 ;D3 40696 ;D4 1429457
2rkn1bb/p1p1p3/1qnpp3/1P4p1/2P1P2p/N4r2/1P1P1BPP/1QKR1R1B b c - 0 12 ;D1 47 ;D2 1228 ;D3 54141 ;D4 1422786
bqrn1rkb/pppppppp/8/1n6/8/1PP2N2/P2PPPPP/BQRN1KRB w GC - 1 4 ;D1 30 ;D2 636 ;D3 20033 ;D4 465266
bqr1nkr1/2ppnppp/pp2p3/8/PP1P4/4KP1P/Q1P1P1P1/B1RBb1RN b gc - 0 8 ;D1 35 ;D2 785 ;D3 27725 ;D4 656077
nqrbk2r/1pp1p1pp/3pb3/p1B2p2/2P1P1Pn/1P2NP2/P2P4/NQRBK2R b HChc - 1 8 ;D1 29 ;D2 1030 ;D3 29978 ;D4 1069671
b1rbkrnq/pp1pppp1/7p/2Nn4/8/5N2/PPPPPPPP/BR1BKR1Q w FBf - 1 6 ;D1 31 ;D2 889 ;D3 26611 ;D4 784991
qr2krb1/ppp1pp1p/1nnp2p1/8/P2P3P/1Pb1P3/2P1KPP1/1RNN1RBB b fb - 2 7 ;D1 32 ;D2 606 ;D3 19064 ;D4 406367
bqrnkrnb/pp1p1ppp/2p5/4p3/8/1PP2P2/P2PPNPP/BQR1KRNB w FCfc - 2 5 ;D1 31 ;D2 676 ;D3 21008 ;D4 488240
r1qb1krn/ppp1p1pp/2n2p2/3p4/P1P5/1b2P3/1P1PBPPP/RN1QBRKN b ga - 2 7 ;D1 35 ;D2 841 ;D3 29655 ;D4 778689
b1r1kqn1/pp3pp1/2p1p3/4r3/P1P1B2b/3n2P1/1PRP1P2/BN1K2NR b c - 0 14 ;D1 44 ;D2 1159 ;D3 48833 ;D4 1306814
nn2qbbr/pr1kpppp/1p6/2pp3P/8/N4P2/PPPPP1P1/N1RK1BBR w HC - 0 8 ;D1 27 ;D2 643 ;D3 18264 ;D4 458823
1b4nr/3pk2p/1pb3p1/p2P1p2/P7/1PR2qPN/2P1PP1P/QB2NK1R w H - 2 18 ;D1 26 ;D2 845 ;D3 21542 ;D4 682861
nr1kbnrb/ppp1pppp/4q3/1P1p4/5P2/8/PQPPPBP1/NRK2NRB b gb - 2 8 ;D1 38 ;D2 1233 ;D3 45060 ;D4 1489698
1brk1nrn/p1pq2Bp/3p1N2/4p3/1P3p2/5b2/2PPPPPP/1BK1RQRN b gc - 3 10 ;D1 35 ;D2 995 ;D3 34201 ;D4 981239
1rbkrq1n/ppbppp2/4n1p1/2p4p/2P5/P2P2NP/RP2PQP1/1BBKR2N w Ee - 1 10 ;D1 33 ;D2 795 ;D3 26795 ;D4 678672
N1k1r1bb/p1q1p3/1p4pp/3p1p1Q/PPP2n1P/4P1P1/1nNP1P2/1RK1R1BB w EBe - 2 16 ;D1 35 ;D2 1378 ;D3 44107 ;D4 1720317
nrk1brnb/pppp1pp1/4p3/7p/2P1P2q/PP1Q3P/1K1P1PP1/NR2BRNB b fb - 0 8 ;D1 29 ;D2 728 ;D3 21391 ;D4 577086
1nb1r1kq/p1b1pppr/1npp3p/P1p1B3/B7/2PP2PP/1P2PP2/NN2RK1R w HE - 0 13 ;D1 34 ;D2 951 ;D3 30842 ;D4 853212
r1n1kr1b/ppp3pp/2np4/PbN1pp2/1P5P/1qNP4/2P1PPP1/R2KBRQB w FA - 1 10 ;D1 33 ;D2 1354 ;D3 41033 ;D4 1615860
r1nr1qb1/k1p1p1bp/1p1n4/pPN2p2/P1PpPPp1/3P4/4N1PP/RK2RQBB w A - 0 12 ;D1 28 ;D2 815 ;D3 24173 ;D4 723812
qbnrk1rn/2Bppb2/pp5p/2N2pp1/P2P4/1Q3P2/1PP1P1PP/1B1RKR1N w FDd - 0 13 ;D1 48 ;D2 1451 ;D3 66740 ;D4 2065027
rk4rb/1pp1p1pp/4b2q/p2p1pP1/P1P2PP1/1R1n2N1/1P1PP1R1/1KBNQ2B b ga - 4 12 ;D1 37 ;D2 1155 ;D3 41103 ;D4 1333775
r3kbrq/pppbpnpp/n7/5p2/1P4N1/P2B4/2PP1pPP/RNBK1R1Q b ga - 0 9 ;D1 30 ;D2 774 ;D3 22625 ;D4 613035
1qrkr1n1/p2b2b1/Pp2pp2/1Qp3Np/3PN2n/2P1P3/1P3PPP/B1KRR2B b ec - 0 14 ;D1 31 ;D2 1226 ;D3 36340 ;D4 1392229
rn1bqrk1/ppp4p/2N1pp2/3p3P/nP4PQ/2PP4/P1B1PP1B/1RN1KR2 w F - 1 18 ;D1 39 ;D2 1008 ;D3 39113 ;D4 1045419
rq1b1krn/1ppppbp1/3n1p2/p6p/8/P1P5/1P1PPPPP/R1NBBKRN b GAga - 0 6 ;D1 31 ;D2 734 ;D3 23019 ;D4 551192
1n1rkqrb/nb3p2/7B/P1ppp1pp/1p4PP/1N6/2PPPP2/1N1RKQR1 w GDgd - 0 10 ;D1 27 ;D2 841 ;D3 24202 ;D4 783158
1nr1k1rb/pbpp1ppp/4q1n1/1p2B3/2N5/1P3PN1/P1PPP1PP/2RQK1RB w GCgc - 1 7 ;D1 36 ;D2 1551 ;D3 53928 ;D4 2224437
rnbbkr1q/1p1ppp1p/8/p5p1/1p3PP1/PQ4nP/1BPPPR2/RN1BK1N1 b Afa - 0 11 ;D1 34 ;D2 1238 ;D3 41914 ;D4 1481475
1r1bnkr1/1bqp1npp/1p6/p1p1pp2/P3P1PP/1PPP4/1QN2P2/BR1B1KRN b Bgb - 1 11 ;D1 35 ;D2 906 ;D3 32182 ;D4 883256
bbrkq1rn/p1pppppp/8/3n4/Pp6/2PP2P1/BP2PPQP/B1RKN1RN b GCgc - 3 6 ;D1 26 ;D2 711 ;D3 19377 ;D4 562289
nbbn1krq/4r1p1/2pppB2/5p1p/1p2PP2/6P1/P1PP3P/NB1NRKRQ w GEg - 1 9 ;D1 33 ;D2 905 ;D3 29614 ;D4 834554
nqrbkrbn/ppp5/4pppp/3p4/5P2/1N1BP3/PPPP2PP/1QR1KRBN w FCfc - 0 6 ;D1 32 ;D2 610 ;D3 19769 ;D4 413413
n1r1bnkr/p2pppp1/2pb3p/1p1N4/8/1P4P1/PQPPP2P/N1RBB1KR w HChc - 0 7 ;D1 33 ;D2 894 ;D3 29095 ;D4 793425
bnrnkbrq/2pp4/2P1pp1p/1p4p1/NP3P2/p2PP3/P2N2PP/B1R1KBRQ w GCgc - 1 11 ;D1 34 ;D2 893 ;D3 29928 ;D4 824596
nqr1kr2/p2p1b2/1pp1pb2/2n3pp/P1P1p2P/1P1P1P2/5NPB/NQR1KR1B w FCfc - 0 13 ;D1 33 ;D2 1372 ;D3 42089 ;D4 1673449
1r1krb1q/ppp1p1pp/1n1pb2n/2P2p2/P7/8/1P1PPPPP/1RBKRBNQ b EBeb - 0 6 ;D1 31 ;D2 585 ;D3 17455 ;D4 361821
rq1bbkrn/ppp2ppp/n3p3/3p4/Q1P1P3/6N1/PP1P1PPP/RN1BBKR1 b GAga - 1 5 ;D1 28 ;D2 1035 ;D3 28131 ;D4 1012545
bbr1k1rn/2p1pp2/p2q1n2/1p1p2pp/1P1P2PP/2P4N/P1RQPP2/BB3KRN b c - 1 11 ;D1 34 ;D2 890 ;D3 30015 ;D4 836076
bbr2krn/pp1pp3/4n1pp/2p2p1q/P6Q/1P1P3P/2P1PPP1/BBRN1KRN w GCgc - 0 7 ;D1 36 ;D2 1197 ;D3 40341 ;D4 1380324
bqnrnkr1/pppp1p2/4p3/6Bp/1PP1P3/1Q2bPP1/P2P3P/2NRNKRB b GDgd - 2 8 ;D1 32 ;D2 1133 ;D3 34714 ;D4 1225273
brqnk2r/5pp1/2ppp1Q1/pp2N2p/1PP1P2n/b2P3P/P4PP1/BR1NKBR1 b hb - 2 13 ;D1 29 ;D2 955 ;D3 27029 ;D4 918052
1rb2k1r/ppppb3/2Q2nP1/4pp1p/n7/1NPNP2P/PP1P2P1/1RB3KR w HB - 2 15 ;D1 38 ;D2 1169 ;D3 42883 ;D4 1282122
qbrkr1bn/1pppppp1/p5n1/7p/5PPP/8/PPPPP3/QBRKRNBN w ECec - 0 4 ;D1 26 ;D2 539 ;D3 14069 ;D4 330287
qrk1r1bb/1pppp2p/4npn1/pB4pP/8/P2P2P1/1PP1PP2/QRKNRNB1 b EBeb - 0 7 ;D1 27 ;D2 696 ;D3 19210 ;D4 514916
r2nbbr1/ppk1p1p1/q1pp3p/1n2Pp1Q/1PP2P1B/3P4/P4NPP/RNK3R1 w GA - 9 15 ;D1 41 ;D2 1121 ;D3 42819 ;D4 1211875
1r2kn1r/p1npp2p/b1p1q1p1/1pb2p2/1Q2P3/P4PNP/1PPP1RP1/NRBB1K2 b hb - 4 14 ;D1 36 ;D2 987 ;D3 36054 ;D4 1032012
n1br1krq/bp1pppp1/2n3p1/2p5/p1P3P1/7Q/PP1PPP1P/N1BNRKR1 b GEg - 3 8 ;D1 27 ;D2 824 ;D3 23122 ;D4 695548
brnk2qr/1ppp1ppp/p2n4/2bp4/P7/7P/1PPPPPP1/BR1KNBQR w HBhb - 0 6 ;D1 21 ;D2 628 ;D3 14277 ;D4 444409
qrk1bbnr/1pB1p3/p4pp1/1n1p2Pp/PP6/2NP4/2P1PP1P/QRK2BNR b HBhb - 1 11 ;D1 26 ;D2 906 ;D3 23781 ;D4 818365
brNnqrn1/1pQ1ppk1/7p/3Pp3/1P2P1p1/P1b5/2P2PPP/1RK2R1B w FB - 0 17 ;D1 33 ;D2 787 ;D3 24099 ;D4 621618
n1r1q1br/1k1p1ppp/1pp1pbQ1/p7/Pn1P3P/2P1P3/1PN1BPP1/NRK3BR w HB - 6 12 ;D1 41 ;D2 1187 ;D3 44138 ;D4 1286492
nrk1brnb/p1pp1ppp/8/1p2p3/3BPP2/P1P5/1P1P2Pq/NRKQ1RNB b FBfb - 2 7 ;D1 33 ;D2 1047 ;D3 35256 ;D4 1131613
nr1k1brn/1qp1pppp/p2p4/1B1b4/1B1P4/4P3/PPPQ1PPP/NR1K1R1N w Bgb - 5 7 ;D1 39 ;D2 1168 ;D3 43090 ;D4 1364410
3rk1rb/2pnpq2/pn1pNpp1/P7/bPp1P2P/8/3P1PP1/BR2K1RB w Gg - 0 18 ;D1 31 ;D2 852 ;D3 26061 ;D4 761671
n1rkbqrn/1pb2p1p/Q1p5/3pP1p1/8/4P1P1/PPPK1P1P/NBR1B1RN b gc - 0 7 ;D1 31 ;D2 980 ;D3 30601 ;D4 956853
r2b1rkn/p4pp1/1pq2nQ1/Pbppp3/2PP4/1P2PB1p/R4P1P/2B1KR1N w F - 0 16 ;D1 47 ;D2 1305 ;D3 55939 ;D4 1707588
r1bk1r1b/2pp1p1p/pp5n/n1P1q1p1/3PPQP1/8/PP5P/RNBK1RNB b FAfa - 0 10 ;D1 37 ;D2 1331 ;D3 46280 ;D4 1696110
n1q1rk1r/1p2pp1p/p4n2/b1p3p1/1P1P2b1/2p3PP/P1NBPP1R/Q2BRKN1 b Ehe - 1 11 ;D1 40 ;D2 1050 ;D3 42131 ;D4 1117863
bbrk1qr1/3ppppp/pppn4/4n3/3P2P1/1PB3N1/P1PKPPQP/1BR1N1R1 b gc - 3 7 ;D1 30 ;D2 929 ;D3 28105 ;D4 898495
n1rnkrbq/bppp2pp/4pp2/p7/8/4NP2/PPPPP1PP/NBR1KRBQ w FCfc - 0 5 ;D1 25 ;D2 657 ;D3 17111 ;D4 447517
nrqbb2r/2p1pppk/3pn2p/ppP5/B6P/4N1P1/PP1PPP2/NRQ1B1KR w HB - 0 7 ;D1 35 ;D2 895 ;D3 30831 ;D4 855908
r2kr1bn/1q1ppp1p/p7/1pB5/2PPBb1n/5PP1/PP2P2P/1RQKR2N b Eea - 2 11 ;D1 41 ;D2 1469 ;D3 54313 ;D4 1963400
1rk2rnb/p1p1p1pp/1p2qp2/2np2P1/QPP5/P4N2/3PPP1P/BRK1NR1B w FBb - 5 14 ;D1 41 ;D2 1444 ;D3 55238 ;D4 1974831
rbk1q1br/ppp2p2/2npp3/2n1Pp1p/2P4P/3BN3/PP1P1PPB/R1K2N1R w HAha - 2 11 ;D1 29 ;D2 844 ;D3 23197 ;D4 682094
2b1rkrn/2p1ppp1/3p4/pp4Np/P2P4/5P1P/NnP3R1/QBB1RK2 b Ege - 0 13 ;D1 25 ;D2 844 ;D3 20401 ;D4 697732
rk2nb1q/2pr1pp1/p2pp1n1/6p1/Pp2bP1P/1PP1B3/RK1P2P1/2NR1B1Q b a - 3 13 ;D1 37 ;D2 1114 ;D3 39472 ;D4 1255724
nrb1k1rn/pppp1p2/q5p1/N3p2p/7b/2PPP3/PPBBQPPP/1R2K1RN w GB - 4 9 ;D1 32 ;D2 997 ;D3 32138 ;D4 1013219
rk2brnb/nppp1ppp/pq6/4p3/P3PP2/1P6/2PP2P1/RKNQBRNB b FAfa - 0 7 ;D1 35 ;D2 983 ;D3 33349 ;D4 990938
nrbb1krn/pp2pp1p/2p3p1/2Np1P2/2P1N3/PP6/1R2P1PP/2BBqRK1 b gb - 3 15 ;D1 36 ;D2 1199 ;D3 40174 ;D4 1345030
brk1qbnr/pp1p1ppp/2p1p3/3n4/3PP1P1/P3N3/BPP2P1P/BRK1Q1NR w HBhb - 2 8 ;D1 34 ;D2 1130 ;D3 38436 ;D4 1233498
nqrkbbr1/2p1pppp/p5n1/Bp1p4/P7/2PP4/1P2PPPP/NQKR1BRN b gc - 0 5 ;D1 22 ;D2 544 ;D3 13175 ;D4 337872
b1r1kq1r/b1p1p2p/8/pp2npn1/1Pp3Pp/4P3/P1PP1PQ1/1BRN1R1K b hc - 1 15 ;D1 46 ;D2 969 ;D3 41941 ;D4 933209
bbrk2qr/1nppp1pp/1p2np2/p3N3/2PP4/2R1N1P1/PP2PP1P/BB1K2QR b Hhc - 3 7 ;D1 25 ;D2 1039 ;D3 27166 ;D4 1093482
1brnbknr/2ppp1pp/1p3p2/p2q2N1/1P6/4P3/P1PP1PPP/QBRNBK1R w HChc - 2 5 ;D1 32 ;D2 1220 ;D3 35785 ;D4 1275572
r1k2r1q/ppppbbpp/2n1pp2/3Q2P1/2P5/NB1P4/PPK1PP1P/R3BRN1 b fa - 0 8 ;D1 36 ;D2 1384 ;D3 46351 ;D4 1766048
n1krbrqb/pp1p3p/2p1ppp1/8/P2PP3/8/1P1N1PPP/1NRKBRQB w FC - 0 8 ;D1 24 ;D2 485 ;D3 12549 ;D4 268164
rk2q1nb/3b2Qn/1p1rp3/3p1p2/p1p2PPp/PP5P/R1PPP2N/1KBR2NB b Da - 0 15 ;D1 33 ;D2 1289 ;D3 43670 ;D4 1558528
nbr1krbq/p1ppp1pp/2Q5/1p3p2/8/3PP1P1/PPPK1P1P/NBRN1RB1 b fc - 1 5 ;D1 24 ;D2 898 ;D3 22276 ;D4 747589
2rk2rb/1qpbppp1/n5np/p2p4/4P3/1PPP4/PK1N1PPP/Q1R1B1RB b gc - 3 13 ;D1 40 ;D2 969 ;D3 37755 ;D4 901611
bnqnrkrb/ppppp1p1/5p2/8/7p/1P1PP3/P1P2PPP/BNQNRKRB w GEge - 0 4 ;D1 28 ;D2 588 ;D3 16685 ;D4 378029
bbkrqn1r/pp1ppppp/7n/2p5/5P2/4P1P1/PPPP3P/BBRKQNNR w HC - 0 4 ;D1 20 ;D2 481 ;D3 10907 ;D4 283268
rn1bb1k1/2qpp1B1/6n1/1pp5/4pr2/NpPP3p/PQ2BPPP/2R2KRN w G - 1 16 ;D1 35 ;D2 1404 ;D3 47206 ;D4 1970145
n2Bbkrb/4np1p/r1p1p3/1p1pP1p1/5P2/1N3BP1/PPPP3P/NR1Q1RK1 b g - 0 11 ;D1 28 ;D2 975 ;D3 26966 ;D4 968425
q3bkr1/bp2p3/p1r2pPp/2pp2n1/1PP2pP1/P3P3/3P1P2/R2NBKRN w Gg - 3 15 ;D1 21 ;D2 721 ;D3 15835 ;D4 551866
2rk3b/p1p1r1pn/2n1p2p/1N1p1p2/3PbP2/2q3PP/PPP1R3/B1RK1NQB w Cc - 0 13 ;D1 31 ;D2 1253 ;D3 33638 ;D4 1319175
qrnnkr1b/pp1p1bp1/2p2p2/4p3/1P2P1Pp/1NPP3P/3K1P2/QR1N1RBB b fb - 1 8 ;D1 24 ;D2 718 ;D3 17807 ;D4 561297
rnb1kqrn/ppbpppp1/7p/1Qp5/4P3/8/PPPP1PPP/RNBBK1RN w GAga - 2 4 ;D1 40 ;D2 921 ;D3 35315 ;D4 818312
1q1b1nkr/1pr3pp/pn2pp2/2Pp1bB1/1PP5/3NNP2/P3P2P/QR1B2KR w Hh - 2 16 ;D1 40 ;D2 1243 ;D3 50245 ;D4 1604812
qb4r1/N1p1rkp1/b3p1n1/2np1p2/P1PP3p/4B2P/1P2PPP1/1QR2KRN w G - 3 16 ;D1 29 ;D2 898 ;D3 27478 ;D4 872964
r1krn3/1p1p4/p2q1p2/2pR2pp/4PNPP/1PPBN1b1/5P2/R1K1n1B1 w Ada - 3 17 ;D1 44 ;D2 1371 ;D3 56318 ;D4 1777105
qrbb1krn/pp1p2p1/8/2pnNp2/1P5p/6P1/PRPPPP1P/1QBB1KRN w Ggb - 0 10 ;D1 29 ;D2 845 ;D3 24258 ;D4 694070
3n1rk1/2pp1pp1/p1bq3r/Pp2p2p/1P2nP2/6PQ/2PP3P/BB1NN1KR w Hf - 1 18 ;D1 30 ;D2 1072 ;D3 31291 ;D4 1137335
brkb1r1q/pp1p2pp/2p2p1n/2P1p3/3P4/P3N3/1PB1N1PP/BRK1R2Q w EBb - 1 9 ;D1 36 ;D2 857 ;D3 30360 ;D4 733699
n1r1b1r1/p1p1k2p/1Bq2pnb/1B1p2p1/P2pP1P1/5P2/1PP1R2P/NQRK3N w C - 1 12 ;D1 31 ;D2 1098 ;D3 34825 ;D4 1234263
q1kr1rbn/1ppp1p1p/1b1n4/p4Pp1/3P3P/PP3P2/2P3P1/QBRKNRB1 w FC - 1 10 ;D1 23 ;D2 527 ;D3 12930 ;D4 322761
